$GPRMC,091744.000,A,5907.8958,N,01016.2717,E,10.01,312.96,180415,,,A*55
$GPRMC,091745.000,A,5907.8977,N,01016.2676,E,10.60,312.81,180415,,,A*5E
$GPRMC,091746.000,A,5907.8997,N,01016.2634,E,10.60,312.82,180415,,,A*56
$GPRMC,091747.000,A,5907.9016,N,01016.2594,E,9.96,312.90,180415,,,A*6D

$GPRMC,091748.000,A,5907.9035,N,01016.2555,E,9.72,313.05,180415,,,A*69

$GPRMC,091749.000,A,5907.9053,N,01016.2516,E,10.06,313.29,180415,,,A*5A
$GPRMC,091750.000,A,5907.9072,N,01016.2476,E,10.07,313.56,180415,,,A*5F
$GPRMC,091751.000,A,5907.9091,N,01016.2438,E,9.66,313.89,180415,,,A*64

$GPRMC,091752.000,A,5907.9109,N,01016.2402,E,9.19,314.51,180415,,,A*64

$GPRMC,091753.000,A,5907.9127,N,01016.2369,E,8.57,315.51,180415,,,A*69

$GPRMC,091754.000,A,5907.9142,N,01016.2341,E,7.96,316.59,180415,,,A*6E

$GPRMC,091755.000,A,5907.9157,N,01016.2314,E,7.59,316.71,180415,,,A*62

$GPRMC,091756.000,A,5907.9171,N,01016.2282,E,7.60,304.73,180415,,,A*60

$GPRMC,091757.000,A,5907.9180,N,01016.2245,E,7.56,291.31,180415,,,A*6A

$GPRMC,091758.000,A,5907.9184,N,01016.2205,E,7.58,276.94,180415,,,A*6D

$GPRMC,091759.000,A,5907.9184,N,01016.2163,E,7.93,264.50,180415,,,A*63

$GPRMC,091800.000,A,5907.9180,N,01016.2119,E,8.33,253.25,180415,,,A*6A

$GPRMC,091801.000,A,5907.9171,N,01016.2076,E,8.81,244.32,180415,,,A*64

$GPRMC,091802.000,A,5907.9159,N,01016.2033,E,9.23,238.91,180415,,,A*67

$GPRMC,091803.000,A,5907.9144,N,01016.1992,E,9.29,234.25,180415,,,A*62

$GPRMC,091804.000,A,5907.9128,N,01016.1950,E,9.65,232.98,180415,,,A*69

$GPRMC,091805.000,A,5907.9111,N,01016.1908,E,10.03,231.00,180415,,,A*55
$GPRMC,091806.000,A,5907.9094,N,01016.1867,E,9.41,229.27,180415,,,A*60

$GPRMC,091807.000,A,5907.9077,N,01016.1829,E,9.22,225.46,180415,,,A*68

$GPRMC,091808.000,A,5907.9059,N,01016.1794,E,8.65,225.93,180415,,,A*68

$GPRMC,091809.000,A,5907.9044,N,01016.1759,E,8.60,224.42,180415,,,A*6C

$GPRMC,091810.000,A,5907.9026,N,01016.1727,E,8.77,222.14,180415,,,A*6A

$GPRMC,091811.000,A,5907.9006,N,01016.1699,E,8.79,221.57,180415,,,A*67

$GPRMC,091812.000,A,5907.8986,N,01016.1672,E,8.61,220.81,180415,,,A*62

$GPRMC,091813.000,A,5907.8964,N,01016.1648,E,9.11,206.68,180415,,,A*63

$GPRMC,091814.000,A,5907.8942,N,01016.1625,E,9.15,207.68,180415,,,A*6E

$GPRMC,091815.000,A,5907.8919,N,01016.1604,E,8.93,207.16,180415,,,A*64

$GPRMC,091816.000,A,5907.8896,N,01016.1583,E,8.54,207.68,180415,,,A*6F

$GPRMC,091817.000,A,5907.8875,N,01016.1561,E,8.70,208.16,180415,,,A*6F

$GPRMC,091818.000,A,5907.8852,N,01016.1537,E,9.09,209.38,180415,,,A*64

$GPRMC,091819.000,A,5907.8830,N,01016.1512,E,9.13,209.98,180415,,,A*67

$GPRMC,091820.000,A,5907.8808,N,01016.1486,E,9.14,211.32,180415,,,A*64

$GPRMC,091821.000,A,5907.8787,N,01016.1459,E,9.13,212.71,180415,,,A*6C

$GPRMC,091822.000,A,5907.8768,N,01016.1433,E,8.51,213.89,180415,,,A*63

$GPRMC,091823.000,A,5907.8750,N,01016.1409,E,7.64,214.89,180415,,,A*6E

$GPRMC,091824.000,A,5907.8735,N,01016.1388,E,6.15,216.20,180415,,,A*62
