curLat,curLon,wpLat,wpLon,heading
0.00460167,0.021595,0,0.02667,132.2
0.00478667,0.0216867,0,0.02667,133.847
0.00497,0.0217783,0,0.02667,135.455
0.00506167,0.0219167,0,0.02667,136.799
0.00524667,0.022055,0,0.02667,138.665
0.00543167,0.0221467,0,0.02667,140.213
0.005615,0.022285,0,0.02667,142.012
0.00584667,0.0224233,0,0.02667,144.008
0.00602833,0.022515,0,0.02667,145.424
0.00616833,0.0226067,0,0.02667,146.625
0.0064,0.0226517,0,0.02667,147.877
0.006585,0.0226517,0,0.02667,148.607
0.00676833,0.0226967,0,0.02667,149.585
0.00695333,0.0226967,0,0.02667,150.255
0.00713833,0.022695,0,0.02667,150.889
0.00737,0.022695,0,0.02667,151.66
0.007555,0.0226933,0,0.02667,152.239
0.00774,0.02274,0,0.02667,153.081
0.007925,0.0228317,0,0.02667,154.158
0.00815667,0.0229217,0,0.02667,155.319
0.008295,0.023015,0,0.02667,156.22
0.00848,0.0231083,0,0.02667,157.217
0.00861833,0.023245,0,0.02667,158.327
0.00875833,0.0234317,0,0.02667,159.708
0.00894333,0.0236167,0,0.02667,161.15
0.00912833,0.0237083,0,0.02667,162.024
0.00931333,0.0238467,0,0.02667,163.135
0.0095,0.02394,0,0.02667,163.967
0.00963833,0.0240783,0,0.02667,164.95
0.00982333,0.024215,0,0.02667,165.968
0.00987,0.024355,0.00887833,0.02667,113.189
0.00991667,0.024495,0.00887833,0.02667,115.52
0.01001,0.02482,0.00887833,0.02667,121.455
0.0101017,0.0250983,0,0.02667,171.157
0.010195,0.0254683,0,0.02667,173.278
0.010195,0.025655,0,0.02667,174.314
0.0101017,0.0258867,0.00887833,0.02667,147.367
0.0100567,0.02607,0.00887833,0.02667,153.015
0.01001,0.026305,0.00887833,0.02667,162.124
0.00991667,0.02649,0,0.02667,178.96
0.00977667,0.0265833,0,0.02667,179.492
0.00959167,0.0267233,0,0.02667,180.319
0.00940667,0.0268617,0,0.02667,181.167
0.00926667,0.0270017,0,0.02667,182.05
0.00908167,0.0270483,0,0.02667,182.386
0.00885,0.0270933,0,0.02667,182.739
0.008665,0.0270933,0,0.02667,182.797
0.00848,0.027095,0,0.02667,182.869
0.00834167,0.027095,0,0.02667,182.917
0.00806333,0.02714,0,0.02667,183.336
0.00787833,0.0271417,0,0.02667,183.426
0.00769333,0.0271417,0,0.02667,183.508
0.007555,0.0271417,0,0.02667,183.572
0.00732333,0.0271417,0,0.02667,183.685
0.00713833,0.0271417,0,0.02667,183.78
0.00695333,0.0271417,0,0.02667,183.881
0.00676833,0.0271417,0,0.02667,183.986
